Time,X,Z
0.02,15.38772,107.6551
0.04,15.6506,107.521
0.06,15.82685,107.4311
0.08,16.07895,107.3024
0.09999999,16.25937,107.2104
0.12,16.43321,107.1217
0.14,16.62335,107.0247
0.16,16.80155,106.9338
0.18,16.96115,106.8523
0.2,17.16242,106.7856
0.22,17.35615,106.7291
0.24,17.55102,106.6723
0.26,17.7305,106.62
0.28,17.93391,106.5607
0.3,18.11383,106.5083
0.32,18.31018,106.451
0.34,18.50616,106.3939
0.36,18.62807,106.3584
0.38,18.88792,106.3392
0.4,19.09573,106.3268
0.42,19.30173,106.3145
0.4400001,19.48522,106.3036
0.4600001,19.70296,106.2906
0.4800001,19.88972,106.2795
0.5000001,20.0975,106.2671
0.52,20.28432,106.256
0.54,20.42055,106.2479
0.56,20.52305,106.2418
0.58,20.58373,106.2382
0.6,20.60925,106.2366
0.6199999,20.59195,106.2377
0.6399999,20.5252,106.2272
0.6599999,20.29927,106.1144
0.6799999,20.0138,105.9814
0.6999999,19.6945,105.8384
0.7199998,19.50095,105.688
0.7399998,19.36867,105.5596
0.7599998,19.2435,105.4085
0.7799998,19.17968,105.2065
0.7999998,19.12465,105.0324
0.8199998,19.08995,104.9225
0.8399997,19.00354,104.6491
0.8599997,18.9422,104.4549
0.8799997,18.8888,104.2859
0.8999997,18.86031,104.0776
0.9199997,18.84835,103.8981
0.9399996,18.8345,103.6902
0.9599996,18.82125,103.4913
0.9799996,18.80846,103.2994
0.9999996,18.79591,103.111
1.02,18.78229,102.9065
1.04,18.76886,102.7049
1.06,18.76147,102.5205
1.08,18.75367,102.3116
1.1,18.74646,102.1183
1.12,18.74133,101.9811
1.14,18.73174,101.724
1.159999,18.72413,101.5204
1.179999,18.7165,101.316
1.199999,18.70973,101.1346
1.219999,18.66934,100.9219
1.239999,18.63006,100.7346
1.259999,18.58813,100.5346
1.279999,18.54916,100.3489
1.299999,18.50631,100.1446
1.319999,18.46697,99.95697
1.339999,18.41879,99.76222
1.359999,18.2905,99.60514
1.379999,18.16108,99.44669
1.399999,18.04091,99.29956
1.419999,17.91859,99.1498
1.439999,17.78229,98.98292
1.459999,17.66605,98.84653
1.479999,17.51327,98.70457
1.499999,17.3639,98.5658
1.519999,17.21497,98.42742
1.539999,17.07111,98.29375
1.559999,16.92143,98.15469
1.579999,16.85069,98.08896
1.599999,16.73117,97.81551
1.619999,16.65667,97.63406
1.639999,16.58526,97.46017
1.659999,16.50884,97.27405
1.679999,16.43674,97.09844
1.699999,16.36777,96.92239
1.719999,16.35109,96.72086
1.739999,16.33393,96.51369
1.759999,16.31819,96.32361
1.779999,16.30234,96.13211
1.799999,16.28656,95.94161
1.819999,16.27069,95.74997
1.839999,16.25318,95.53848
1.859999,16.24266,95.33945
1.879999,16.24146,95.21801
1.899999,16.23878,94.94884
1.919999,16.23699,94.76837
1.939999,16.23491,94.55914
1.959999,16.23293,94.35982
1.979999,16.2311,94.17601
1.999999,16.22904,93.96908
2.019999,16.22187,93.78511
2.039999,16.19112,93.59364
2.059999,16.15939,93.39613
2.079999,16.12637,93.19055
2.099999,16.09692,93.00723
2.119999,16.06456,92.80574
2.139999,16.03592,92.62746
2.159999,16.00232,92.41936
2.179999,15.89718,92.27341
2.199999,15.7739,92.10226
2.219999,15.65641,91.93918
2.239999,15.54567,91.78545
2.259999,15.4276,91.62154
2.279999,15.31716,91.46823
2.299999,15.16041,91.33514
2.319999,15.00501,91.20444
2.339998,14.93551,91.146
2.359998,14.70258,90.95011
2.379998,14.5557,90.82658
2.399998,14.41638,90.68638
2.419998,14.324,90.51418
2.439998,14.23391,90.34624
2.459998,14.1363,90.16429
2.479998,14.03981,89.98444
2.499998,13.9507,89.81833
2.519998,13.86428,89.64156
2.539998,13.83001,89.43902
2.559998,13.80047,89.26441
2.579998,13.76501,89.05487
2.599998,13.7352,88.87866
2.619998,13.70254,88.68564
2.639998,13.68008,88.55286
2.659998,13.63454,88.28373
2.679998,13.57975,88.10101
2.699998,13.51814,87.90548
2.719998,13.46407,87.73385
2.739998,13.40263,87.53885
2.759998,13.34424,87.35352
2.779998,13.28157,87.15461
2.799998,13.20152,87.00214
2.819998,13.04921,86.84743
2.839998,12.91963,86.71581
2.859998,12.77687,86.5708
2.879998,12.63276,86.42442
2.899998,12.49505,86.28455
2.919998,12.36818,86.14996
2.939998,12.25929,86.02996
2.959998,12.09714,85.85125
2.979998,11.97129,85.71255
2.999998,11.83436,85.56164
3.019998,11.71768,85.40989
3.039998,11.64743,85.25778
3.059998,11.61756,85.08537
3.079998,11.63229,84.92227
3.099998,11.69015,84.74543
3.119998,11.78972,84.56432
3.139998,11.91884,84.3916
3.159998,12.10801,84.18954
3.179998,12.34604,83.97926
3.199998,12.59654,83.7875
3.219998,12.7157,83.59126
3.239998,12.79353,83.42133
3.259998,12.87279,83.24828
3.279998,12.95758,83.06315
3.299998,13.04412,82.87421
3.319998,13.11902,82.71069
3.339998,13.19799,82.5131
3.359998,13.25526,82.32072
3.379997,13.30872,82.14114
3.399997,13.34126,82.03181
3.419997,13.42156,81.7621
3.439997,13.47548,81.58097
3.459997,13.53371,81.38535
3.479997,13.59169,81.1906
3.499997,13.63667,81.01418
3.519997,13.66182,80.81529
