Time,X,Z
0.02,254.4167,178.1522
0.04,254.6695,178.2653
0.06,254.8343,178.339
0.08,255.1205,178.467
0.09999999,255.2942,178.5446
0.12,255.5002,178.5856
0.14,255.6894,178.6097
0.16,255.8717,178.6328
0.18,256.1042,178.6623
0.2,256.2953,178.6866
0.22,256.4795,178.7099
0.24,256.6987,178.7369
0.26,256.8902,178.7336
0.28,257.0929,178.7301
0.3,257.2276,178.7278
0.32,257.4961,178.7232
0.34,257.683,178.72
0.36,257.8945,178.7164
0.38,258.0844,178.7132
0.4,258.2987,178.7098
0.42,258.4849,178.7121
0.4400001,258.6906,178.7146
0.4600001,258.7784,178.7156
0.4800001,259.0964,178.7195
0.5000001,259.2762,178.7217
0.52,259.5026,178.7244
0.54,259.6819,178.7266
0.56,259.8831,178.729
0.58,260.1011,178.7383
0.6,260.2474,178.7457
0.6199999,260.3107,178.7489
0.6399999,260.6619,178.7666
0.6599999,260.8873,178.7779
0.6799999,260.9597,178.7815
0.6999999,260.9597,178.7815
0.7199998,261.4919,178.8083
0.7399998,261.6773,178.8498
0.7599998,261.7975,178.8783
0.7799998,262.0677,178.9424
0.7999998,262.2535,178.9865
0.8199998,262.4701,179.0379
0.8399997,262.6662,179.0844
0.8599997,262.8429,179.1482
0.8799997,262.9966,179.2822
0.8999997,263.1361,179.4037
0.9199997,263.2809,179.53
0.9399996,263.4388,179.6676
0.9599996,263.5988,179.8071
0.9799996,263.749,179.9444
0.9999996,263.8884,180.083
1.02,264.0242,180.218
1.04,264.1628,180.3557
1.06,264.267,180.4592
1.08,264.4492,180.6404
1.1,264.6269,180.7509
1.12,264.8021,180.8096
1.14,265.0069,180.8781
1.159999,265.1755,180.9345
1.179999,265.3844,181.0044
1.199999,265.5719,181.0671
1.219999,265.6581,181.0959
1.239999,265.9422,181.1384
1.259999,266.1515,181.154
1.279999,266.363,181.1698
1.299999,266.5583,181.1844
1.319999,266.7647,181.1998
1.339999,266.941,181.213
1.359999,267.1633,181.2296
1.379999,267.3502,181.2411
1.399999,267.5434,181.248
1.419999,267.7616,181.2558
1.439999,267.9414,181.2623
1.459999,268.1386,181.2693
1.479999,268.3448,181.2767
1.499999,268.5472,181.284
1.519999,268.6661,181.2882
1.539999,268.9482,181.3102
1.559999,269.1498,181.3522
1.579999,269.343,181.3924
1.599999,269.5424,181.434
1.619999,269.7323,181.4735
1.639999,269.9183,181.5123
1.659999,270.1159,181.5535
1.679999,270.2803,181.6222
1.699999,270.446,181.7569
1.719999,270.611,181.8911
1.739999,270.7636,182.0153
1.759999,270.921,182.1433
1.779999,271.0751,182.2687
1.799999,271.2196,182.4049
