Time,X,Z
0.02,116,15.1
0.04,116,15.1
0.06,116.4982,15.26237
0.08,116.4982,15.26237
0.09999999,116.4982,15.26237
0.12,116.5598,15.89607
0.14,116.5598,15.89607
0.16,116.3896,16.17076
0.18,116.3896,16.17076
0.2,116.132,16.4293
0.22,116.132,16.4293
0.24,115.5412,16.84281
0.26,115.3322,17.10238
0.28,115.3322,17.10238
0.3,115.2381,17.32631
0.32,115.1608,17.51015
0.34,115.076,17.71218
0.36,114.9478,18.01723
0.38,114.8695,18.20354
0.4,114.7949,18.38108
0.42,114.7211,18.56049
0.4400001,114.6776,18.77711
0.4600001,114.6433,18.94731
0.4800001,114.5984,19.17086
0.5000001,114.572,19.30184
0.52,114.5199,19.56073
0.54,114.4827,19.74562
0.56,114.4455,19.93102
0.58,114.4051,20.13184
0.6,114.3811,20.34717
0.6199999,114.3745,20.53621
0.6399999,114.3674,20.74166
0.6599999,114.3645,20.8242
0.6799999,114.354,21.12507
0.6999999,114.3462,21.34781
0.7199998,114.3399,21.5298
0.7399998,114.3334,21.71591
0.7599998,114.3296,21.93489
0.7799998,114.3354,22.14888
0.7999998,114.34,22.31976
0.8199998,114.3454,22.52165
0.8399997,114.3514,22.74451
0.8599997,114.356,22.91385
0.8799997,114.3617,23.12772
0.8999997,114.3672,23.3299
0.9199997,114.3727,23.52357
0.9399996,114.3802,23.71892
0.9599996,114.3867,23.88797
0.9799996,114.3946,24.09298
0.9999996,114.404,24.33936
1.02,114.4094,24.47946
1.04,114.4094,24.47946
1.06,114.4094,24.47946
1.08,114.4342,25.14083
1.1,114.4356,25.33076
1.12,114.4362,25.42077
1.14,114.4386,25.74767
1.159999,114.4399,25.93583
1.179999,114.4413,26.12353
1.199999,114.4429,26.34078
1.219999,114.4443,26.54037
1.239999,114.4456,26.72658
1.259999,114.4426,26.92302
1.279999,114.4389,27.12343
1.299999,114.4353,27.31691
1.319999,114.4312,27.53405
1.339999,114.4279,27.71282
1.359999,114.4241,27.91525
1.379999,114.4202,28.12016
1.399999,114.4164,28.32328
1.419999,114.4138,28.45456
1.439999,114.408,28.72415
1.459999,114.4033,28.94324
1.479999,114.3994,29.12239
1.499999,114.3947,29.34193
1.519999,114.3904,29.53903
1.539999,114.3862,29.73672
1.559999,114.3822,29.92184
1.579999,114.3779,30.11663
1.599999,114.3732,30.31907
1.619999,114.3681,30.54347
1.639999,114.3642,30.71315
1.659999,114.3596,30.9143
1.679999,114.3548,31.12043
1.699999,114.3503,31.31644
1.719999,114.3466,31.47811
1.739999,114.3404,31.74719
1.759999,114.3361,31.9326
1.779999,114.3316,32.12765
1.799999,114.327,32.32525
1.819999,114.3222,32.5334
1.839999,114.3179,32.71964
1.859999,114.3128,32.93829
1.879999,114.3106,33.03386
1.899999,114.3042,33.34545
1.919999,114.3043,33.52056
1.939999,114.3044,33.74086
1.959999,114.3044,33.92654
1.979999,114.3045,34.13358
1.999999,114.3046,34.33475
2.019999,114.3047,34.53844
2.039999,114.3048,34.72156
2.059999,114.3048,34.91365
2.079999,114.3115,35.13927
2.099999,114.3179,35.32837
2.119999,114.3244,35.51878
2.139999,114.3319,35.73739
2.159999,114.3384,35.92718
2.179999,114.3423,36.04225
2.199999,114.3519,36.32189
2.219999,114.3582,36.50735
2.239999,114.3655,36.73294
2.259999,114.3712,36.91422
2.279999,114.3773,37.10931
2.299999,114.3839,37.31916
2.319999,114.3894,37.49373
2.339998,114.3965,37.71683
2.359998,114.4023,37.90146
2.379998,114.4087,38.10423
2.399998,114.4122,38.28681
2.419998,114.4141,38.49565
2.439998,114.4158,38.69101
2.459998,114.4175,38.87183
2.479998,114.4189,39.02189
2.499998,114.4211,39.27181
2.519998,114.4228,39.45968
2.539998,114.4248,39.67354
2.559998,114.4251,39.87998
2.579998,114.4226,40.07246
2.599998,114.4202,40.25552
2.619998,114.4174,40.47374
2.639998,114.415,40.65606
2.659998,114.4127,40.84048
2.679998,114.4099,41.05788
2.699998,114.4076,41.23434
2.719998,114.4051,41.43019
2.739998,114.3997,41.64779
2.759998,114.395,41.8355
2.779998,114.3913,41.98165
2.799998,114.3849,42.23817
2.819998,114.3802,42.42752
2.839998,114.3758,42.60381
2.859998,114.3704,42.8207
2.879998,114.3659,43.00068
2.899998,114.3606,43.21168
2.919998,114.3561,43.3927
2.939998,114.3539,43.48292
2.959998,114.3459,43.80211
2.979998,114.3414,43.98088
2.999998,114.3361,44.19255
3.019998,114.3313,44.38457
3.039998,114.3267,44.56982
3.059998,114.323,44.78364
3.079998,114.3218,44.96528
3.099998,114.3204,45.1776
3.119998,114.3193,45.35664
3.139998,114.3178,45.57458
3.159998,114.3166,45.76352
3.179998,114.3154,45.94122
3.199998,114.314,46.14625
3.219998,114.314,46.36204
3.239998,114.3159,46.44588
3.259998,114.3222,46.72865
3.279998,114.3269,46.93917
3.299998,114.3316,47.14882
3.319998,114.3357,47.32875
3.339998,114.34,47.52325
3.359998,114.345,47.74469
3.379997,114.349,47.92521
3.399997,114.3558,48.13748
3.419997,114.3622,48.33256
3.439997,114.3691,48.54339
3.459997,114.3755,48.73857
3.479997,114.3815,48.92121
3.499997,114.3888,49.1438
3.519997,114.3946,49.31967
3.539997,114.3995,49.46962
3.559997,114.4063,49.72585
3.579997,114.4105,49.9151
3.599997,114.4155,50.13741
3.619997,114.4196,50.32312
3.639997,114.4245,50.5405
3.659997,114.4288,50.73423
3.679997,114.4331,50.92759
3.699997,114.4352,51.01749
3.719997,114.4385,51.32225
3.739997,114.4373,51.52524
3.759997,114.4361,51.73466
3.779997,114.435,51.92908
3.799997,114.4339,52.11435
3.819997,114.4327,52.33134
3.839997,114.4316,52.51408
3.859997,114.4304,52.73267
3.879997,114.4278,52.9175
3.899997,114.4228,53.12857
3.919997,114.4186,53.30387
3.939997,114.4139,53.5012
3.959997,114.4087,53.71962
3.979997,114.4048,53.88629
3.999997,114.4017,54.01362
4.019997,114.3947,54.30777
4.039997,114.3903,54.49459
4.059997,114.3856,54.68418
4.079997,114.3806,54.88493
4.099997,114.376,55.0713
4.119997,114.3708,55.28507
4.139997,114.3663,55.46678
4.159997,114.3608,55.68867
4.179997,114.3567,55.85358
4.199997,114.3511,56.08312
4.219997,114.348,56.27185
4.239997,114.3451,56.46444
4.259997,114.3422,56.65436
4.279997,114.3391,56.86169
4.299997,114.337,56.99797
4.319997,114.333,57.25974
4.339997,114.3302,57.44425
4.359997,114.3272,57.63693
4.379997,114.3264,57.84933
4.399997,114.3273,58.04159
4.419997,114.3282,58.24115
4.439997,114.3291,58.44072
4.459997,114.3299,58.62722
4.479997,114.3308,58.81867
4.499997,114.3316,59.00211
4.519997,114.3326,59.2217
4.539997,114.3348,59.40286
4.559997,114.3412,59.60978
4.579997,114.3469,59.79486
4.599997,114.3527,59.98185
4.619997,114.3591,60.1918
4.639997,114.365,60.38346
4.659997,114.3717,60.598
4.679996,114.377,60.77134
4.699996,114.3835,60.98058
4.719996,114.3918,61.19561
4.739996,114.399,61.38443
4.759996,114.4021,61.46475
4.779996,114.4139,61.77411
4.799996,114.4219,61.98159
4.819996,114.4288,62.16187
4.839996,114.4363,62.35657
4.859996,114.4445,62.57138
4.879996,114.4457,62.75396
4.899996,114.4464,62.97153
4.919996,114.447,63.15654
4.939996,114.4477,63.37469
4.959996,114.4483,63.56258
4.979996,114.4489,63.74613
4.999996,114.4496,63.97141
5.019996,114.4502,64.16129
5.039996,114.4474,64.35591
5.059996,114.4445,64.48564
5.079996,114.4387,64.74102
5.099996,114.4338,64.95737
5.119996,114.4293,65.15793
5.139996,114.4247,65.36173
5.159996,114.4209,65.52737
5.179996,114.4157,65.75861
5.199996,114.4115,65.94807
5.219996,114.4072,66.13966
5.239996,114.4022,66.36084
5.259996,114.3983,66.5356
5.279996,114.3934,66.7557
5.299996,114.3894,66.93517
5.319996,114.3851,67.12531
5.339996,114.38,67.35435
5.359996,114.3765,67.50674
5.379996,114.3715,67.73242
5.399996,114.3665,67.95482
5.419996,114.3623,68.14085
5.439996,114.3581,68.32446
5.459996,114.3536,68.52645
5.479996,114.3489,68.73277
5.499996,114.3442,68.94358
5.519996,114.3423,69.02886
5.539996,114.3352,69.34144
5.559996,114.3303,69.55444
5.579996,114.3259,69.74693
5.599996,114.3217,69.92879
5.619996,114.3167,70.14459
5.639996,114.3119,70.35575
5.659996,114.3076,70.54483
5.679996,114.3033,70.7319
5.699996,114.3022,70.95415
5.719995,114.3025,71.14189
5.739995,114.3029,71.32813
5.759995,114.3032,71.52068
5.779995,114.3036,71.74247
5.799995,114.304,71.94088
5.819995,114.3042,72.06134
5.839995,114.3047,72.34627
5.859995,114.309,72.5378
5.879995,114.3168,72.75031
5.899995,114.3238,72.94315
5.919995,114.3316,73.1574
5.939995,114.3384,73.3436
5.959995,114.3461,73.55426
5.979995,114.3531,73.74573
5.999995,114.3597,73.92574
6.019995,114.3675,74.15366
6.039995,114.3734,74.34174
6.059995,114.38,74.55335
6.079995,114.3859,74.74421
6.099995,114.3925,74.95545
6.119995,114.3975,75.11324
6.139995,114.4051,75.35642
6.159995,114.4106,75.53358
6.179995,114.4155,75.74861
6.199995,114.4168,75.92976
6.219995,114.4183,76.13961
6.239995,114.4197,76.33656
6.259995,114.421,76.52446
6.279995,114.4217,76.62794
6.299995,114.424,76.95101
6.319995,114.4255,77.15568
6.339995,114.4263,77.32328
6.359995,114.4233,77.5552
6.379995,114.4211,77.73151
6.399995,114.4183,77.9509
6.419995,114.4158,78.15311
6.439995,114.4139,78.3038
6.459995,114.4111,78.52236
6.479995,114.4086,78.72216
6.499995,114.4056,78.94775
6.519995,114.4014,79.13294
6.539995,114.3963,79.35528
6.559995,114.3921,79.53632
6.579995,114.389,79.67101
6.599995,114.3831,79.92992
6.619995,114.3783,80.13628
6.639995,114.3739,80.33076
6.659995,114.369,80.54294
6.679995,114.3641,80.75338
6.699995,114.3597,80.94559
6.719995,114.3552,81.14383
6.739995,114.3507,81.33906
6.759995,114.3461,81.54016
6.779994,114.3417,81.72968
6.799994,114.3373,81.92052
6.819994,114.3326,82.12612
6.839994,114.3296,82.32433
6.859994,114.328,82.52291
6.879994,114.3268,82.68358
6.899994,114.3249,82.91593
6.919994,114.323,83.15308
6.939994,114.3216,83.33791
6.959994,114.3199,83.55064
6.979994,114.3185,83.73045
6.999994,114.3188,83.94018
7.019994,114.3223,84.14719
7.039994,114.3256,84.34543
7.059994,114.3287,84.53722
7.079994,114.332,84.73513
7.099994,114.3352,84.92605
7.119994,114.3385,85.12536
7.139994,114.3421,85.34155
7.159994,114.3463,85.54357
7.179994,114.3519,85.72179
7.199994,114.359,85.95009
7.219994,114.3648,86.13509
7.239994,114.371,86.3327
7.259994,114.3777,86.54781
7.279994,114.3838,86.74287
7.299994,114.3902,86.9474
7.319994,114.3963,87.14728
7.339994,114.3988,87.23888
7.359994,114.4066,87.52887
7.379994,114.4125,87.74993
7.399994,114.418,87.95223
7.419994,114.4232,88.14864
7.439994,114.4285,88.34491
7.459994,114.4334,88.52818
7.479994,114.4389,88.7299
7.499994,114.4385,88.92764
7.519994,114.4379,89.15423
7.539994,114.4374,89.32624
7.559994,114.4368,89.54626
7.579994,114.4362,89.73985
7.599994,114.4356,89.9539
7.619994,114.4352,90.12337
7.639994,114.4347,90.27868
7.659994,114.4305,90.54453
7.679994,114.4262,90.73034
7.699994,114.4212,90.94867
7.719994,114.4167,91.14469
7.739994,114.4123,91.3333
7.759994,114.4074,91.54964
7.779994,114.4031,91.73618
7.799994,114.4009,91.83058
7.819993,114.3936,92.14809
7.839993,114.3897,92.3174
7.859993,114.3858,92.48703
7.879993,114.3801,92.73718
7.899993,114.3757,92.92604
7.919993,114.3715,93.11308
7.939993,114.3715,93.11308
7.959993,114.3621,93.51956
7.979993,114.3578,93.72455
7.999993,114.354,93.93712
8.019994,114.3505,94.13673
8.039994,114.3471,94.32742
8.059995,114.3439,94.50507
8.079995,114.3402,94.71654
8.099996,114.3362,94.93708
8.119996,114.334,95.06328
8.139997,114.3297,95.33478
8.159997,114.3281,95.55077
8.179997,114.3267,95.73843
8.199998,114.3252,95.94095
8.219998,114.3237,96.15329
8.239999,114.3224,96.32681
8.259999,114.3209,96.53081
8.28,114.3194,96.74174
8.3,114.3181,96.92725
8.320001,114.3217,97.12026
8.340001,114.3254,97.32021
8.360002,114.3293,97.52993
8.380002,114.3321,97.73367
8.400002,114.334,97.94053
8.420003,114.3346,98.0772
8.440003,114.3345,98.32748
8.460004,114.3335,98.49853
8.480004,114.3312,98.71009
8.500005,114.3279,98.91519
8.520005,114.3237,99.11211
8.540006,114.3171,99.33974
8.560006,114.3124,99.47895
8.580007,114.3108,99.64458
8.600007,114.3108,99.64458
8.620008,114.3065,100.1003
8.640008,114.3044,100.3263
8.660008,114.3023,100.5492
8.680009,114.3006,100.7394
8.700009,114.3024,100.9331
8.72001,114.3044,101.1276
8.74001,114.3065,101.343
8.760011,114.3084,101.5255
8.780011,114.3105,101.7384
8.800012,114.3124,101.9286
8.820012,114.3145,102.1423
8.840013,114.3162,102.3032
8.860013,114.3231,102.5377
8.880013,114.3297,102.7093
8.900014,114.3367,102.8914
8.920014,114.3458,103.1286
8.940015,114.3532,103.3205
8.960015,114.3616,103.5405
8.980016,114.3696,103.7476
9.000016,114.3764,103.9254
9.020017,114.3832,104.146
9.040017,114.3865,104.2724
9.060018,114.3934,104.5323
9.080018,114.3986,104.7252
9.100019,114.4042,104.9379
9.120019,114.409,105.117
9.140019,114.4149,105.3386
9.16002,114.4204,105.5471
9.18002,114.4226,105.7455
9.200021,114.4227,105.9415
9.220021,114.4228,106.1402
9.240022,114.4229,106.336
9.260022,114.423,106.5361
9.280023,114.4231,106.7289
9.300023,114.4232,106.9166
9.320024,114.4233,107.1467
9.340024,114.4226,107.308
9.360024,114.419,107.5443
9.380025,114.4161,107.7401
9.400025,114.4129,107.9496
9.420026,114.4102,108.1277
9.440026,114.4071,108.3312
9.460027,114.404,108.5346
9.480027,114.4012,108.722
9.500028,114.3995,108.8326
9.520028,114.3931,109.1333
9.540029,114.3881,109.3491
9.560029,114.3837,109.5412
9.580029,114.379,109.7476
9.60003,114.3746,109.9357
9.62003,114.3705,110.1161
9.640031,114.3654,110.3371
9.660031,114.3612,110.5189
9.680032,114.3567,110.7171
9.700032,114.3522,110.9131
9.720033,114.3475,111.1168
9.740033,114.3424,111.3397
9.760034,114.338,111.5303
9.780034,114.3336,111.7233
9.800035,114.3309,111.8396
9.820035,114.3238,112.1494
9.840035,114.3223,112.3289
9.860036,114.3213,112.5251
9.880036,114.3201,112.736
9.900037,114.319,112.9414
9.920037,114.3179,113.1471
9.940038,114.3169,113.3356
9.960038,114.3158,113.5246
9.980039,114.3148,113.7173
10.00004,114.3166,113.9177
10.02004,114.3214,114.1395
10.04004,114.3258,114.3437
10.06004,114.3302,114.5465
10.08004,114.3344,114.7418
10.10004,114.3374,114.8823
10.12004,114.3423,115.1074
10.14004,114.3471,115.3304
10.16004,114.3528,115.5438
10.18004,114.3586,115.7311
10.20004,114.3643,115.9131
10.22004,114.3713,116.1373
10.24004,114.377,116.319
10.26005,114.3839,116.5407
10.28005,114.3896,116.7226
10.30005,114.3964,116.9387
10.32005,114.4015,117.1205
10.34005,114.4064,117.3435
10.36005,114.4104,117.5243
10.38005,114.415,117.7362
10.40005,114.4191,117.9229
10.42005,114.4239,118.1427
10.44005,114.4282,118.3402
10.46005,114.4323,118.5243
10.48005,114.4356,118.7462
10.50005,114.4347,118.9165
10.52005,114.4335,119.1434
10.54005,114.4326,119.3111
10.56005,114.4318,119.4536
10.58005,114.4303,119.7434
10.60005,114.4292,119.9426
10.62005,114.4283,120.1137
10.64005,114.4271,120.3304
10.66005,114.4221,120.5476
10.68005,114.4178,120.7339
10.70006,114.4129,120.9463
10.72006,114.412,120.9862
10.74006,114.404,121.3363
10.76006,114.3991,121.5472
10.78006,114.3946,121.7442
10.80006,114.3909,121.9055
10.82006,114.3858,122.1266
10.84006,114.381,122.3353
10.86006,114.3768,122.5184
10.88006,114.3724,122.7108
10.90006,114.3675,122.9251
10.92006,114.3631,123.1175
10.94006,114.3579,123.34
10.96006,114.3538,123.5228
10.98006,114.3499,123.7322
11.00006,114.347,123.9237
11.02006,114.3454,124.0275
11.04006,114.3408,124.3262
11.06006,114.3377,124.5296
11.08006,114.3346,124.7355
11.10006,114.3316,124.9305
11.12006,114.3288,125.1113
11.14007,114.3268,125.3384
11.16007,114.3269,125.5291
11.18007,114.3269,125.6951
11.20007,114.3269,125.9311
11.22007,114.327,126.1116
11.24007,114.327,126.3276
11.26007,114.327,126.5451
11.28007,114.327,126.7399
11.30007,114.3288,126.9435
11.32007,114.3315,127.0439
11.34007,114.3384,127.3104
11.36007,114.3446,127.5438
11.38007,114.3492,127.7223
11.40007,114.3549,127.9388
11.42007,114.3596,128.1197
11.44007,114.3649,128.3204
11.46007,114.37,128.5143
11.48007,114.3759,128.7372
11.50007,114.3814,128.9431
11.52007,114.3861,129.1183
11.54007,114.392,129.3378
11.56007,114.3971,129.5301
11.58008,114.4027,129.7366
11.60008,114.4077,129.9251
11.62008,114.4111,130.0532
11.64008,114.4103,130.3288
11.66008,114.407,130.5237
11.68008,114.4036,130.7281
11.70008,114.4001,130.9348
11.72008,114.3971,131.1141
11.74008,114.3933,131.3401
11.76008,114.3899,131.5395
11.78008,114.3866,131.7394
11.80008,114.3893,131.9324
11.82008,114.3926,132.1131
11.84008,114.3967,132.3424
11.86008,114.4003,132.5419
11.88008,114.4038,132.7378
11.90008,114.407,132.9134
11.92008,114.4106,133.115
11.94008,114.4434,133.3083
11.96008,114.4819,133.5075
11.98008,114.5243,133.7269
12.00008,114.5607,133.9149
12.02009,114.601,134.1234
12.04009,114.609,134.165
12.06009,114.609,134.165
12.08009,114.609,134.165
12.10009,114.609,134.165
12.12009,114.609,134.165
12.14009,114.609,134.165
12.16009,114.609,134.165
12.18009,114.609,134.165
12.20009,114.609,134.165
12.22009,114.609,134.165
12.24009,114.609,134.165
12.26009,114.609,134.165
12.28009,114.609,134.165
12.30009,114.609,134.165
12.32009,114.609,134.165
12.34009,114.609,134.165
12.36009,114.609,134.165
12.38009,114.609,134.165
12.40009,114.609,134.165
12.42009,114.609,134.165
12.44009,114.609,134.165
12.4601,114.609,134.165
12.4801,114.609,134.165
12.5001,114.609,134.165
12.5201,114.609,134.165
12.5401,114.609,134.165
12.5601,114.609,134.165
12.5801,114.609,134.165
12.6001,114.609,134.165
12.6201,114.609,134.165
12.6401,114.609,134.165
12.6601,114.609,134.165
12.6801,114.609,134.165
12.7001,114.609,134.165
12.7201,114.609,134.165
12.7401,114.609,134.165
12.7601,114.609,134.165
12.7801,114.609,134.165
12.8001,114.609,134.165
12.8201,114.609,134.165
12.8401,114.609,134.165
12.8601,114.609,134.165
12.88011,114.609,134.165
12.90011,114.609,134.165
12.92011,114.609,134.165
12.94011,114.609,134.165
12.96011,114.609,134.165
12.98011,114.609,134.165
13.00011,114.609,134.165
13.02011,114.609,134.165
13.04011,114.609,134.165
13.06011,114.609,134.165
13.08011,114.6471,134.1509
13.10011,114.8338,134.0819
13.12011,115.0276,134.0104
13.14011,115.1838,133.9527
13.16011,115.3924,133.8756
13.18011,115.5759,133.8078
13.20011,115.7767,133.7336
13.22011,115.9622,133.665
13.24011,116.1356,133.601
13.26011,116.3466,133.5838
13.28011,116.5378,133.6003
13.30011,116.6199,133.6075
13.32012,116.9177,133.6333
13.34012,117.123,133.6511
13.36012,117.3428,133.6702
13.38012,117.4679,133.7846
13.40012,117.5661,133.9692
13.42012,117.6525,134.1317
13.44012,117.7442,134.304
13.46012,117.8458,134.4952
13.48012,117.9316,134.6565
13.50012,117.9535,134.8572
13.52012,117.968,135.0476
13.54012,117.9829,135.2432
13.56012,117.9974,135.4329
13.58012,118.0121,135.6258
13.60012,118.0209,135.7401
13.62012,118.0431,136.0316
13.64012,118.0554,136.2097
13.66012,118.0642,136.4393
13.68012,118.071,136.6177
13.70012,118.078,136.7999
13.72012,118.0863,137.0189
13.74012,118.094,137.2189
13.76013,118.1014,137.4134
13.78013,118.1085,137.5991
13.80013,118.1157,137.7877
13.82013,118.1387,137.9735
13.84013,118.1631,138.1707
13.86013,118.1869,138.3624
13.88013,118.2116,138.562
13.90013,118.2269,138.685
13.92013,118.2619,138.9676
13.94013,118.2846,139.1503
13.96013,118.3359,139.3254
13.98013,118.4598,139.5151
14.00013,118.5532,139.6582
14.02013,118.6768,139.8475
14.04013,118.7819,140.0085
14.06013,118.8823,140.1623
14.08013,119.0194,140.2844
14.10013,119.2067,140.352
14.12013,119.4062,140.4241
14.14013,119.5919,140.4911
14.16013,119.7669,140.5543
14.18013,119.9757,140.6297
14.20014,120.1242,140.6833
14.22014,120.3265,140.7746
14.24014,120.5255,140.8647
14.26014,120.7076,140.9472
14.28014,120.8783,141.0245
14.30014,121.0654,141.1093
14.32014,121.2344,141.1951
14.34014,121.3171,141.3622
14.36014,121.4174,141.5647
14.38014,121.5013,141.7343
14.40014,121.578,141.8894
14.42014,121.6735,142.0824
14.44014,121.7613,142.2665
14.46014,121.8183,142.447
14.48014,121.8766,142.6318
14.50014,121.9283,142.7957
14.52014,121.9927,142.9996
14.54014,122.0584,143.2078
14.56014,122.1139,143.3836
14.58014,122.2079,143.5263
14.60014,122.3723,143.6533
14.62014,122.5281,143.7737
14.64015,122.6985,143.9053
14.66015,122.7605,143.9532
14.68015,122.9995,144.1378
14.70015,123.1828,144.227
14.72015,123.3746,144.2778
14.74015,123.5706,144.3298
14.76015,123.7597,144.3799
14.78015,123.9456,144.4293
14.80015,124.1502,144.4835
14.82015,124.3353,144.5326
14.84015,124.5157,144.6359
14.86015,124.6769,144.758
14.88015,124.8211,144.8672
14.90015,124.9849,144.9913
14.92015,125.1558,145.1208
14.94015,125.313,145.2398
14.96015,125.3609,145.3118
14.98015,125.4522,145.5968
15.00015,125.5134,145.7878
15.02015,125.5631,145.9428
15.04015,125.6317,146.1567
15.06015,125.6915,146.3436
15.08016,125.7493,146.5112
15.10016,125.8415,146.6996
15.12016,125.9221,146.8643
15.14016,126.0179,147.0601
15.16016,126.1015,147.2309
15.18016,126.1924,147.4167
15.20016,126.2878,147.5685
15.22016,126.4807,147.657
15.24016,126.6452,147.7325
15.26016,126.7895,147.7986
15.28016,127.012,147.9007
15.30016,127.201,147.9873
15.32016,127.3657,148.0619
15.34016,127.572,148.1359
15.36016,127.7372,148.1951
15.38016,127.9422,148.2687
15.40016,128.1107,148.3291
15.42016,128.2037,148.3625
15.44016,128.5071,148.4713
15.46016,128.6241,148.6047
15.48016,128.7321,148.768
15.50016,128.8461,148.9404
15.52017,128.9618,149.1155
15.54017,129.0615,149.2663
15.56017,129.1825,149.4494
15.58017,129.2443,149.6428
15.60017,129.2916,149.818
15.62017,129.3401,149.9972
15.64017,129.3947,150.1993
15.66017,129.4506,150.406
15.68017,129.5047,150.6063
15.70017,129.5537,150.7873
15.72017,129.6255,150.8728
15.74017,129.8066,151.0736
15.76017,129.9426,151.2244
15.78017,130.0915,151.3895
15.80017,130.2183,151.5302
15.82017,130.3583,151.6853
15.84017,130.5399,151.7377
15.86017,130.7345,151.7939
15.88017,130.908,151.8439
15.90017,131.1134,151.9032
15.92017,131.3154,151.9615
15.94018,131.5069,152.0168
15.96018,131.6864,152.0821
15.98018,131.8561,152.1778
16.00018,132.0275,152.2744
16.02018,132.1668,152.3529
16.04018,132.3862,152.4767
16.06018,132.5555,152.5721
16.08018,132.692,152.6903
16.10018,132.7681,152.8758
16.12018,132.8429,153.058
16.14018,132.9211,153.2486
16.16018,132.9964,153.4322
16.18018,133.0771,153.6289
16.20018,133.1547,153.8161
16.22018,133.234,154.0002
16.24018,133.3174,154.1935
16.26018,133.3846,154.3494
16.28018,133.4672,154.541
16.30018,133.5506,154.7344
16.32018,133.6193,154.8938
16.34018,133.794,154.9986
16.36018,133.9866,155.1021
16.38018,134.152,155.191
16.40018,134.3345,155.2892
16.42019,134.5222,155.3901
16.44019,134.6762,155.4725
16.46019,134.8906,155.5383
16.48019,134.9663,155.5616
16.50019,135.2676,155.6542
16.52019,135.4426,155.708
16.54019,135.6492,155.7715
16.56019,135.8298,155.827
16.58019,135.9948,155.9357
16.60019,136.1238,156.0911
16.62019,136.2538,156.2477
16.64019,136.3745,156.3931
16.66019,136.5016,156.5463
16.68019,136.6425,156.7161
16.70019,136.7227,156.8828
16.72019,136.7717,157.0623
16.74019,136.8227,157.2496
16.76019,136.8764,157.4462
16.78019,136.9094,157.5673
16.80019,136.9852,157.8454
16.82019,137.0344,158.0258
16.84019,137.1346,158.213
16.8602,137.2516,158.3732
16.8802,137.3609,158.5231
16.9002,137.4919,158.7024
16.9202,137.6075,158.8608
16.9402,137.7211,159.0165
16.9602,137.877,159.1085
16.9802,138.0678,159.1733
17.0002,138.2742,159.2433
17.0202,138.4718,159.3104
17.0402,138.6467,159.3698
17.0602,138.8447,159.437
17.0802,138.9891,159.4878
17.1002,139.2141,159.6004
17.1202,139.3676,159.6773
17.1402,139.5719,159.7795
17.1602,139.7254,159.8564
17.1802,139.922,159.9548
17.2002,140.0687,160.0545
17.2202,140.1603,160.2516
