Time,Novelty Score
0.1971909,0.4493367
1.199163,0.2993812
2.199908,0.2992445
3.201249,0.2995931
4.205382,0.2998606
5.205778,0.298721
6.206814,0.2989324
7.209056,0.1999817
8.209813,0.2996719
9.210773,0.1997232
10.21606,0.1981761
11.21647,0.1996277
12.21659,0.1995511
13.21743,0.1996282
14.21844,0.1997193
15.22546,0.19899
16.22677,0.1493986
17.22765,0.149806
18.22928,0.1499219
19.23128,0.1499507
20.23238,0.1498436
21.2338,0.1498703
22.23622,0.1499605
23.23788,0.1498878
24.23849,0.1496672
25.2407,0.1499851
26.24096,0.149703
27.24125,0.1497053
28.25198,0.1498195
29.2527,0.09984909
30.25386,0.09989337
31.25493,0.09988635
32.25685,0.09997628
33.25926,0.0989603
34.26035,0.09986573
35.26291,0.09991641
36.26683,0.09992644
37.26798,0.09987214
38.26929,0.09989872
39.2701,0.09986319
40.27178,0.0999523
41.27961,0.0995894
42.28171,0.09998698
43.28437,0.04985033
44.28623,0.04986666
45.2879,0.04995948
46.28792,0.149764
47.28888,0.09985705
48.28934,0.09979288
49.28946,0.09976145
50.29082,0.09989747
51.29291,0.09998678
52.29364,0.09986174
53.29498,0.09992504
54.30072,0.09936387
55.30085,0.09965009
56.3012,0.09977661
57.30173,0.09979492
58.30188,0.09976318
59.30727,0.09931779
60.30809,0.09985432
61.30913,0.09989101
62.31036,0.09991742
63.3124,0.09997857
64.31361,0.09983452
65.31596,0.09993406
66.31608,0.09971633
67.32144,0.09987764
68.32569,0.09991597
69.32736,0.09965201
70.32996,0.09995208
71.33198,0.1998842
72.33373,0.2498439
73.33379,0.1994358
74.33545,0.199762
75.33556,0.1993574
76.33801,0.199811
77.33819,0.1994242
78.33983,0.2996758
79.34171,0.3496602
80.34806,0.2981772
81.34858,0.3993588
82.34996,0.2997196
83.35235,0.2499613
84.35865,0.1988558
85.35983,0.1498086
86.36102,0.09988602
87.36163,0.09983507
88.36201,0.09974426
89.36488,0.09985578
90.3653,0.09960613
91.36933,0.09921806
92.37089,0.09994058
93.37302,0.09989744
94.37336,0.09981608
95.37533,0.09997227
96.37622,0.04993669
97.37784,0.04997563
98.379,0.04992387
99.37962,0.04988434
100.3798,0.04985582
101.3808,0.1499059
102.3844,0.09971859
103.3881,0.09984059
104.3905,0.1999707
105.3913,0.1497126
106.3915,0.1496212
107.3941,0.1499121
108.3995,0.1483753
109.4011,0.1497789
110.4022,0.1496981
111.4029,0.2496615
112.4065,0.1998178
113.4085,0.1992785
114.4121,0.2982051
115.4137,0.3496363
116.4145,0.3992278
117.4148,0.3491217
118.4156,0.3483127
119.4166,0.3494892
120.4179,0.3495057
121.4186,0.2995053
122.4192,0.2994529
123.4212,0.2499046
124.4213,0.2494385
125.4253,0.149907
126.4275,0.1499975
127.4289,0.09991566
128.4305,0.09991832
129.4314,0.09984758
130.4333,0.09997039
131.4335,0.09979557
132.4357,0.09999356
133.4379,0.09998948
134.4383,0.09981678
135.4387,0.09981451
136.4439,0.09918278
137.4473,0.09981286
138.4483,0.09951351
139.4508,0.09993682
140.4541,0.2999781
141.4607,0.1986776
142.4619,0.1995869
143.4674,0.2998044
144.4694,0.2497511
145.4697,0.3493381
146.4773,0.2979409
147.4783,0.2495084
148.4808,0.3499796
149.4809,0.2494733
150.4824,0.1998097
151.4862,0.1499083
152.4889,0.2499967
153.4916,0.2999013
154.5003,0.2489811
155.5016,0.2496336
156.5024,0.2996588
157.5065,0.249814
158.5075,0.2490178
159.5105,0.1996653
160.5114,0.1997267
161.5136,0.1999235
162.516,0.1999789
163.5174,0.1997411
164.5206,0.1980065
165.5229,0.2998206
166.5281,0.2497027
167.529,0.4488865
168.5293,0.3481432
169.5397,0.3482667
170.54,0.3490504
171.5411,0.4493917
172.5532,0.3497208
173.5534,0.2991976
174.5596,0.2982073
175.5613,0.2997051
176.5631,0.3997699
177.5655,0.4461478
178.5684,0.399156
179.58,0.3994257
