Time,Novelty Score
1.008914,0.6
2.009085,0.2493781
3.010679,0.199792
4.012181,0.1997251
5.013988,0.1498644
6.01418,0.2496795
7.016066,0.149829
8.018432,0.1499652
9.020472,0.2499428
10.02148,0.1996987
11.02553,0.1999089
12.02683,0.1993822
13.02703,0.1995613
14.03824,0.1997861
15.03935,0.1997462
16.04061,0.199777
17.04229,0.1998632
18.04507,0.1997337
19.04752,0.197938
20.04943,0.1499499
21.04981,0.09976414
22.05215,0.1998932
23.05441,0.2499073
24.06078,0.1987721
25.06222,0.1998111
26.06548,0.1998252
27.06557,0.1494002
28.06584,0.1494098
29.06805,0.1499655
30.06907,0.1497897
31.07093,0.1499296
32.07102,0.1496521
33.0719,0.149734
34.07224,0.1496803
35.07343,0.149711
36.07376,0.14956
37.07411,0.1497203
38.07661,0.149945
39.07891,0.1499425
40.08068,0.1498953
41.08428,0.1498954
42.09508,0.1494849
43.09552,0.1497032
44.09675,0.1498471
45.0984,0.1498605
46.09947,0.1497154
47.09985,0.147877
48.10064,0.1497267
49.10201,0.1498454
50.10469,0.1498098
51.10719,0.1499797
52.10751,0.1496615
53.10839,0.1497326
54.11051,0.1499365
55.11136,0.1496816
56.1136,0.09993046
57.11526,0.09984719
58.11829,0.1999766
59.12074,0.2499649
60.1256,0.1999557
61.12664,0.1992908
62.1296,0.1980858
63.13049,0.1497553
64.13052,0.1496562
65.13209,0.1498793
66.13315,0.1497835
67.13441,0.1481151
68.13561,0.1497354
69.13603,0.1497142
70.13818,0.1499564
71.13879,0.1496658
72.14095,0.09953736
73.1419,0.09980746
74.14504,0.09983402
75.14589,0.09957002
76.1471,0.1996219
77.14948,0.2499129
78.14959,0.1496619
79.15221,0.1497792
80.15383,0.1498903
81.15459,0.1497008
82.16569,0.1497053
83.16582,0.1494147
84.16589,0.1492518
85.16718,0.149855
86.16785,0.1497096
87.16961,0.1498995
88.17101,0.1498622
89.17229,0.09988543
90.17271,0.09980204
91.17443,0.09995248
92.17493,0.09981462
93.17744,0.09999927
94.1802,0.09997236
95.19501,0.09999963
96.19733,0.09999313
97.19864,0.09990548
98.20066,0.09998714
99.20164,0.09988892
100.2044,0.09988744
101.2046,0.09961313
102.2056,0.0996935
103.2069,0.09991789
104.2081,0.09990291
105.2105,0.09997987
106.2111,0.09979274
107.2125,0.09984621
108.2219,0.09965584
109.2253,0.09985016
110.2279,0.09999971
111.2292,0.09989419
112.2303,0.09987448
113.2325,0.09978356
114.2327,0.1997784
115.2346,0.1499278
116.2358,0.1497748
117.2386,0.1499796
118.2447,0.1490473
119.2467,0.1494397
120.249,0.1499097
121.2512,0.1498927
122.2543,0.2499911
123.2619,0.1989478
124.2635,0.2995918
125.2658,0.2494695
126.268,0.1998983
127.2683,0.1995646
128.2746,0.1984228
129.2765,0.1998662
130.2786,0.199972
131.2817,0.1999659
132.282,0.2993893
133.2867,0.2498871
134.2899,0.2498983
135.2922,0.1999636
136.2925,0.1996116
137.2944,0.199863
138.2966,0.2974099
139.2971,0.2494793
140.2976,0.2494761
141.3001,0.3499327
142.3022,0.2499342
143.3058,0.2998978
144.3076,0.2498443
145.3093,0.2492635
146.3106,0.1998285
147.3113,0.1996893
148.3117,0.1994634
149.3134,0.1998641
150.3141,0.1992411
151.3147,0.1995141
152.3166,0.29985
153.3185,0.2498593
154.3203,0.2498164
155.3203,0.246969
156.321,0.2495893
157.3224,0.1997876
158.3246,0.1996387
159.3265,0.1995723
160.3389,0.2986731
161.3498,0.2495921
162.3557,0.4477901
163.359,0.3497842
164.3613,0.3497795
165.3627,0.4494095
166.363,0.3990372
167.3666,0.3495058
168.3775,0.298407
169.3775,0.2985319
170.3796,0.2998146
171.3818,0.3998663
172.3832,0.4494555
173.387,0.3994318
174.3916,0.399928
175.3929,0.3995602
176.3945,0.3997534
177.396,0.399395
178.4061,0.3987698
179.4068,0.398293
