Time,Novelty Score
1.001709,0.6
2.002199,0.2495255
3.005765,0.2499197
4.015121,0.3488616
5.022225,0.2983175
6.024768,0.2996497
7.025165,0.2491765
8.026506,0.2498176
9.02857,0.2499776
10.03087,0.349996
11.03287,0.299881
12.0339,0.2995843
13.03529,0.2497691
14.03537,0.2495041
15.03549,0.2495044
16.03696,0.2498348
17.03822,0.2498
18.03933,0.1997976
19.03993,0.1497698
20.04104,0.1498227
21.04149,0.1497563
22.04471,0.1487034
23.04636,0.1499456
24.04636,0.1496986
25.04758,0.1498753
26.04951,0.1499867
27.0513,0.1498497
28.05247,0.1497952
29.05499,0.1499764
30.05515,0.149613
31.0557,0.1496984
32.05733,0.1498792
33.05758,0.1496817
34.05912,0.1498843
35.05999,0.34977
36.06185,0.249896
37.06482,0.2497763
38.06529,0.2491543
39.06589,0.2491468
40.06695,0.1997573
41.06876,0.1999181
42.07042,0.1998858
43.0719,0.1998528
44.07319,0.1998181
45.07814,0.1986924
46.07853,0.1996368
47.09446,0.1992593
48.09592,0.1998862
49.09657,0.1997116
50.09726,0.1997332
51.09772,0.199692
52.09898,0.1998449
53.10056,0.299919
54.10183,0.1998519
55.10517,0.199945
56.10671,0.1998955
57.10867,0.1999864
58.10949,0.1997134
59.11155,0.1998985
60.11345,0.1996487
61.11461,0.1996975
62.11775,0.1981645
63.1204,0.1999536
64.12272,0.199879
65.13407,0.2995327
66.13512,0.2496515
67.1446,0.249385
68.14464,0.2490073
69.14539,0.2489123
70.15516,0.2443432
71.15685,0.2497887
72.15697,0.2493538
73.15824,0.2497177
74.15857,0.2494919
75.16174,0.2499631
76.16529,0.249852
77.16605,0.2491312
78.16823,0.2499355
79.17114,0.2476833
80.17249,0.2497682
81.17326,0.2493296
82.17541,0.2499575
83.17741,0.2499499
84.18328,0.248583
85.18378,0.2491456
86.18538,0.249433
87.18546,0.2490724
88.18639,0.2496683
89.18793,0.2493855
90.18956,0.2498698
91.19135,0.2497766
92.20286,0.2498147
93.20416,0.2493309
94.20718,0.2495007
95.20721,0.2493963
96.20938,0.2498697
97.21691,0.2483611
98.21825,0.2496882
99.22048,0.2498944
100.2206,0.2493806
101.2207,0.2493792
102.2248,0.2499943
103.2261,0.2492918
104.2275,0.2497442
105.2304,0.24778
106.2308,0.2495161
107.2326,0.2499391
108.2327,0.2494438
109.2356,0.2497306
110.2366,0.2497479
111.2377,0.2497408
112.2389,0.2497361
113.239,0.2494089
114.2398,0.2495937
115.2405,0.2493303
116.2408,0.2494739
117.2411,0.2495004
118.2445,0.2498756
119.2453,0.2492118
120.246,0.2491822
121.2471,0.2496952
122.2478,0.2496225
123.2494,0.2497805
124.2511,0.2498189
125.2524,0.1997866
126.2548,0.199993
127.2637,0.1991653
128.2642,0.1992712
129.2652,0.1993649
130.2666,0.1994472
131.2681,0.1998599
132.2701,0.1999187
133.2717,0.2998399
134.2728,0.2496766
135.2734,0.2496099
136.2754,0.2498873
137.2762,0.2495982
138.2767,0.2495816
139.2786,0.2499397
140.2804,0.247398
141.281,0.2495026
142.2853,0.2476947
143.2855,0.2490752
144.287,0.249872
145.289,0.2499564
146.2892,0.2494944
147.3177,0.2430944
148.3191,0.249833
149.3193,0.2495374
150.3196,0.2495448
151.3232,0.2499438
152.3244,0.2493655
153.3253,0.2492293
154.3262,0.2496757
155.3263,0.2494499
156.3295,0.2477362
157.339,0.2488609
158.3415,0.249963
159.3515,0.2492094
160.3538,0.2499649
161.3615,0.2468714
162.3656,0.2499211
163.3682,0.2499985
164.3694,0.2496396
165.3721,0.2499919
166.3728,0.2495453
167.3745,0.2497557
168.3766,0.2499029
169.3768,0.2494342
170.377,0.2495121
171.3779,0.2496833
172.3788,0.2497486
173.3806,0.2498839
174.3808,0.2495419
175.3811,0.2494791
176.3813,0.2494266
177.3842,0.2497256
178.3848,0.2491419
179.3851,0.2490658
