Time,Novelty Score
0.79618,0.3488685
1.798616,0.2499874
2.799387,0.249631
3.800707,0.3497704
4.800854,0.2993869
5.803051,0.2999979
6.803567,0.2995059
7.806964,0.2498695
8.811603,0.2481454
9.812078,0.2495738
10.81235,0.2495252
11.81412,0.2499157
12.81527,0.2497535
13.81614,0.2496944
14.81711,0.2997664
15.81888,0.2496882
16.81889,0.1995848
17.82021,0.1998482
18.82311,0.19999
19.82677,0.1499493
20.82851,0.1499461
21.82898,0.1497583
22.83065,0.09995415
23.83316,0.09995706
24.84472,0.09997534
25.84747,0.09990782
26.84832,0.1998689
27.85019,0.149986
28.85154,0.1498984
29.8529,0.1499003
30.8544,0.1499167
31.85507,0.1497959
32.85994,0.1489508
33.86006,0.1497191
34.86207,0.1499795
35.86263,0.1497903
36.86261,0.1497079
37.8661,0.1499546
38.86829,0.149702
39.86838,0.1493677
40.87234,0.1487408
41.87407,0.1499568
42.87565,0.1499371
43.87707,0.1498887
44.87856,0.14993
45.87895,0.1497495
46.881,0.1498692
47.88132,0.2496453
48.88295,0.1978037
49.88377,0.1996443
50.88636,0.199679
51.88678,0.2991905
52.88887,0.2498847
53.89257,0.2498201
54.89485,0.249919
55.89711,0.24993
56.8978,0.2495988
57.8987,0.2494406
58.90047,0.2499337
59.90182,0.2498238
60.90369,0.2499678
61.90946,0.2485061
62.91136,0.2499731
63.91318,0.2499516
64.91469,0.2499162
65.91659,0.2498707
66.9174,0.2495908
67.91915,0.2498026
68.92112,0.2498882
69.92216,0.2496233
70.92315,0.2495931
71.9311,0.249034
72.93221,0.2496997
73.93294,0.2496299
74.93511,0.2499596
75.93661,0.2498086
76.93826,0.2498701
77.93992,0.2499194
78.94102,0.249776
79.94402,0.2477924
80.94722,0.2498738
81.94727,0.1992664
82.94864,0.1998726
83.95688,0.1989512
84.95851,0.2997788
85.95891,0.2494119
86.96055,0.2497799
87.96133,0.2495495
88.96232,0.2496154
89.96249,0.2494165
90.96406,0.2497642
91.9663,0.2495076
92.96719,0.247161
93.9677,0.2490641
94.96911,0.2498158
95.96946,0.2495821
96.9708,0.2498538
97.9719,0.2497937
98.97334,0.2498734
99.97401,0.2496901
100.9755,0.2497219
101.9762,0.2494969
102.9779,0.2497816
103.98,0.2498414
104.9823,0.2499408
105.9855,0.2497298
106.986,0.2491315
107.9881,0.2499337
108.9887,0.2495636
109.9892,0.2495552
110.9977,0.249213
111.9981,0.249584
112.9988,0.2496656
113.9993,0.2496406
114.9998,0.2496061
116.001,0.1998167
117.0012,0.1996545
118.0019,0.2997324
119.0027,0.2493762
120.0067,0.2499414
121.0071,0.2487925
122.0085,0.2497406
123.01,0.2497241
124.0146,0.2429751
125.015,0.2495862
126.0158,0.2496849
127.0177,0.1999797
128.0255,0.1988795
129.0286,0.1998775
130.0287,0.1996224
131.0299,0.1997442
132.0308,0.1975745
133.0318,0.1996985
134.0322,0.199651
135.0323,0.1995677
136.034,0.1999462
137.0344,0.1996163
138.0362,0.1999348
139.037,0.1997272
140.039,0.1999763
141.0409,0.2999737
142.045,0.2480679
143.047,0.2494465
144.0488,0.2498667
145.0494,0.249545
146.0498,0.2494454
147.051,0.2496484
148.0524,0.2496656
149.0547,0.1999552
150.056,0.1997269
151.0571,0.1996852
152.0596,0.1999764
153.0607,0.1997034
154.0607,0.1931936
155.0616,0.1996164
156.0659,0.1999716
157.0675,0.1995461
158.0681,0.2996265
159.069,0.2496265
160.0699,0.2496615
161.0706,0.249623
162.0716,0.2496895
163.0733,0.2498056
164.0738,0.2495379
165.0744,0.246853
166.0751,0.2496768
167.0756,0.2495481
168.076,0.2495249
169.0771,0.2496844
170.0877,0.2498171
171.0881,0.2495208
172.0887,0.2495617
173.0892,0.249535
174.0912,0.2499385
175.0928,0.2498172
176.0937,0.249643
177.0943,0.2496146
178.1053,0.2497226
179.1064,0.249374
